year,category,n,Num_Trans,Area,Property_Type
2012,THE MEDLEY,1050,3,Bedok,Apartment
2012,THE MERASAGA,1529,3,Bukit Timah,Condominium
2012,THE MERLOT,1129,3,Novena,Apartment
2012,THE METROPOLITAN CONDOMINIUM,1327,26,Bukit Merah,Condominium
2012,THE METZ,2569,7,River Valley,Condominium
2012,THE MEYER PLACE,1311,2,Marine Parade,Apartment
2012,THE MIDAS,888,3,Geylang,Apartment
2012,THE MINT RESIDENCES,1095,1,Geylang,Apartment
2012,THE MONTAGE,1295,1,Bedok,Apartment
2012,THE MONTANA,1660,2,Tanglin,Apartment
2012,THE MORNINGSIDE,1438,3,River Valley,Apartment
2012,THE MORNINGTON,921,1,Kallang,Apartment
2012,THE NCLAVE,983,6,Bedok,Apartment
2012,THE NEXUS,1382,10,Bukit Timah,Condominium
2012,THE OCEANFRONT @ SENTOSA COVE,1946,12,Southern Islands,Condominium
2012,THE ODEON KATONG,1162,2,Marine Parade,Apartment
2012,THE OLD HOUSE,870,1,Hougang,Apartment
2012,THE ORANGE GROVE,2150,19,Tanglin,Condominium
2012,THE ORCHARD RESIDENCES,3786,2,Orchard,Apartment
2012,THE OXLEY,1985,1,Museum,Apartment
2012,THE PALLADIUM,1210,3,Marine Parade,Apartment
2012,THE PARC CONDOMINIUM,1170,62,Clementi,Condominium
2012,THE PARK VALE,1270,1,Bukit Timah,Condominium
2012,THE PATERSON,2072,7,River Valley,Condominium
2012,THE PATERSON EDGE,2195,5,River Valley,Apartment
2012,THE PEAK,1400,1,Queenstown,Condominium
2012,THE PEAK@BALMEG,1402,5,Queenstown,Condominium
2012,THE PEARL @ MOUNT FABER,1118,11,Bukit Merah,Condominium
2012,THE PETALS,903,18,Bukit Batok,Condominium
2012,THE PIER AT ROBERTSON,1981,7,Singapore River,Apartment
2012,THE PLAZA,1173,8,Kallang,Apartment
2012,THE PRINCETON,1470,2,Tanglin,Apartment
2012,THE PROMINENCE,805,3,Geylang,Apartment
2012,THE PROMONT,2136,1,Newton,Apartment
2012,THE QUARTZ,973,34,Sengkang,Condominium
2012,THE QUAYSIDE,1447,3,Singapore River,Apartment
2012,THE QUINTET,707,92,Choa Chu Kang,Executive Condominium
2012,THE RAINTREE,1021,18,Bukit Panjang,Condominium
2012,THE REGALIA,1518,8,River Valley,Apartment
2012,THE REGENCY AT TIONG BAHRU,1463,17,Bukit Merah,Condominium
2012,THE RESIDENCES AT W SINGAPORE SENTOSA COVE,2321,1,Southern Islands,Condominium
2012,THE RICHMOND,985,3,Kallang,Apartment
2012,THE RIVERINA,863,11,Pasir Ris,Detached House
2012,THE RIVERINE BY THE PARK,1625,3,Kallang,Apartment
2012,THE RIVERSIDE PIAZZA,1140,4,Singapore River,Apartment
2012,THE RIVERVALE,738,36,Sengkang,Executive Condominium
2012,THE SAIL @ MARINA BAY,2160,56,Downtown Core,Apartment
2012,THE SCENIC @ BRADDELL,1128,1,Serangoon,Apartment
2012,THE SEA VIEW,1543,22,Marine Parade,Condominium
2012,THE SEAFRONT ON MEYER,1625,38,Marine Parade,Condominium
2012,THE SENSORIA,836,4,Sembawang,Condominium
2012,THE SERENADE @ HOLLAND,1133,8,Bukit Timah,Condominium
2012,THE SERENNIA,1103,1,Marine Parade,Apartment
2012,THE SHAUGHNESSY,459,31,Yishun,Terrace House
2012,THE SHELFORD,1585,10,Bukit Timah,Condominium
2012,THE SHORELINE RESIDENCES I,1541,1,Sembawang,Terrace House
2012,THE SIERRA,1315,7,Bukit Timah,Apartment
2012,THE SILVA GARDENS,1262,2,Hougang,Semi-Detached House
2012,THE SILVER SPURZ,736,1,Serangoon,Semi-Detached House
2012,THE SILVERTON,871,1,Marine Parade,Apartment
2012,THE SIXTH AVENUE RESIDENCES,1585,16,Bukit Timah,Condominium
2012,THE SOLITAIRE,1843,2,Tanglin,Condominium
2012,THE SOVEREIGN,1721,5,Marine Parade,Condominium
2012,THE SPECTRUM,1065,4,Queenstown,Condominium
2012,THE SPINNAKER,1277,3,Novena,Apartment
2012,THE SPRINGBLOOM,969,17,Serangoon,Condominium
2012,THE SPRINGFIELD,641,6,Bedok,Terrace House
2012,THE SPRINGSIDE,1288,18,Yishun,Detached House
2012,THE STELLAR,1149,11,Clementi,Condominium
2012,THE STERLING,1424,9,Bukit Timah,Condominium
2012,THE SUITES AT CENTRAL,2198,11,River Valley,Condominium
2012,THE SUMMIT,1044,16,Bedok,Condominium
2012,THE SUNFLOWER,722,1,Geylang,Apartment
2012,THE SUNNIFLORA,1017,2,Bedok,Apartment
2012,THE SUNNY LEGEND,1132,1,Bedok,Apartment
2012,THE SUNNY SPRING,875,23,Geylang,Apartment
2012,THE SUNNYDALE,916,5,Serangoon,Condominium
2012,THE SUNSHINE,972,4,Serangoon,Apartment
2012,THE TAIPAN,868,5,Bedok,Apartment
2012,THE TANAMERA,858,13,Bedok,Condominium
2012,THE TENERIFFE,855,13,Bukit Timah,Terrace House
2012,THE TESSARINA,1390,32,Bukit Timah,Condominium
2012,THE TOMLINSON,2206,2,Orchard,Apartment
2012,THE TREELINE,1106,2,Bedok,Apartment
2012,THE TRESOR,1845,3,Bukit Timah,Condominium
2012,THE TREVOSE,1068,11,Novena,Condominium
2012,THE TRILLIUM,2196,10,Singapore River,Condominium
2012,THE TROPIC GARDENS,999,6,Bedok,Condominium
2012,THE TROPICA,840,36,Tampines,Condominium
2012,THE TRUMPS,1157,16,Bedok,Condominium
2012,THE VESTA,1026,1,Bedok,Apartment
2012,THE VIEW @ MEYER,1566,3,Marine Parade,Apartment
2012,THE VILLAS @ SENTOSA COVE,2361,2,Southern Islands,Terrace House
2012,THE VINES,985,1,Bedok,Apartment
2012,THE WARREN,805,36,Choa Chu Kang,Condominium
2012,THE WATERINA,1157,19,Geylang,Apartment
2012,THE WATERSIDE,1406,15,Kallang,Condominium
2012,THE WESTRIDGE,1179,1,Queenstown,Semi-Detached House
2012,THE WINDSOR,964,5,Bishan,Condominium
2012,THE WOODGROVE,733,5,Woodlands,Apartment
2012,THE YARDLEY,1064,4,Serangoon,Apartment
2012,THOMSON 800,1192,14,Toa Payoh,Condominium
2012,THOMSON EURO-ASIA,1615,2,Novena,Condominium
2012,THOMSON GARDEN ESTATE,1597,20,Bishan,Semi-Detached House
2012,THOMSON GROVE,860,7,Ang Mo Kio,Condominium
2012,THOMSON HILLS,970,1,Ang Mo Kio,Terrace House
2012,THOMSON HILLS ESTATE,1065,6,Ang Mo Kio,Semi-Detached House
2012,THOMSON IMPERIAL COURT,789,5,Bishan,Apartment
2012,THOMSON PARK,1434,1,Bishan,Terrace House
2012,THOMSON PLAZA,578,1,Bishan,Apartment
2012,THOMSON RIDGE ESTATE,1495,1,Bishan,Semi-Detached House
2012,THOMSON RISE ESTATE,1195,1,Bishan,Detached House
2012,THOMSON V ONE,1204,1,Bishan,Apartment
2012,THOMSON VIEW CONDOMINIUM,819,6,Bishan,Condominium
2012,THREE THREE ROBIN,1925,3,Tanglin,Apartment
2012,TIARA,1656,7,Singapore River,Condominium
2012,TIERRA VUE,1216,7,Bedok,Condominium
2012,TIVOLI GARDENS,1088,2,Hougang,Terrace House
2012,TIVOLI LODGE,679,1,Geylang,Apartment
2012,TOH ESTATE,889,4,Pasir Ris,Detached House
2012,TOH TUCK LODGE,277,1,Bukit Timah,Apartment
2012,TOP TEN,1671,1,Newton,Apartment
2012,TORIE MANSIONS,849,2,Geylang,Apartment
2012,TOWNHOUSE APARTMENTS,953,1,Newton,Apartment
2012,TREASURE PLACE,1000,3,Queenstown,Condominium
2012,TRELLIS TOWERS,1243,31,Toa Payoh,Condominium
2012,TRENDALE TOWER,1652,2,Newton,Apartment
2012,TREVISTA,1409,12,Toa Payoh,Condominium
2012,TREVOSE 12,779,2,Novena,Detached House
2012,TREVOSE PARK,1419,5,Novena,Condominium
2012,TRIBECA,1941,11,Singapore River,Condominium
2012,TROPICAL SPRING,885,11,Tampines,Condominium
2012,TROPICANA CONDOMINIUM,751,3,Tampines,Condominium
2012,TROPICS @ HAIGSVILLE,1222,2,Geylang,Apartment
2012,TUAN SING PARK,1171,1,Serangoon,Semi-Detached House
2012,TUDOR TEN,773,2,Novena,Detached House
2012,TULIP GARDEN,1310,2,Bukit Timah,Condominium
2012,TURQUOISE,2446,1,Southern Islands,Condominium
2012,TWIN HEIGHTS,1168,6,Novena,Apartment
2012,TWIN REGENCY,1547,7,Bukit Merah,Condominium
2012,TYRWHITT 139,1400,6,Kallang,Apartment
2012,UE SQUARE,1536,15,Singapore River,Apartment
2012,UNI BUILDING,702,2,Bedok,Apartment
2012,UNITED MANSION,975,3,Bedok,Apartment
2012,UNIVERSITY PARK,1593,1,Novena,Semi-Detached House
2012,UPPER SERANGOON SHOPPING CENTRE,723,1,Hougang,Apartment
2012,URBAN EDGE @ HOLLAND V,1498,3,Bukit Timah,Apartment
2012,URBAN LOFTS,1389,6,Kallang,Apartment
2012,URBANA,1784,10,River Valley,Condominium
2012,VALLEY PARK,1481,35,Tanglin,Condominium
2012,VALVISTA,1205,1,Serangoon,Terrace House
2012,VANADIUM,1202,2,Kallang,Apartment
2012,VARSITY PARK CONDOMINIUM,1062,25,Clementi,Condominium
2012,VAUGHAN GARDEN,1034,1,Serangoon,Terrace House
2012,VENEZIO,698,3,Bedok,Apartment
2012,VENTANA,1218,5,Queenstown,Apartment
2012,VENTUNO BALMORAL,1621,6,Tanglin,Apartment
2012,VERDUN HOUSE,1103,1,Kallang,Apartment
2012,VERSILIA ON HAIG,1241,6,Geylang,Condominium
2012,VERTIS,1210,5,Marine Parade,Apartment
2012,VETRO,1245,3,Kallang,Apartment
2012,VICENTA LODGE,866,1,Bedok,Apartment
2012,VICTORY HEIGHTS,809,1,Novena,Apartment
2012,VIDA,2425,14,Newton,Apartment
2012,VILLA AZURA,1230,2,Bukit Timah,Condominium
2012,VILLA BEGONIA,849,1,Serangoon,Semi-Detached House
2012,VILLA CHANCERY,1532,1,Novena,Condominium
2012,VILLA DE WEST,959,8,Queenstown,Condominium
2012,VILLA MARINA,873,26,Bedok,Condominium
2012,VILLA MARTIA,1083,4,Bedok,Condominium
2012,VILLA PONDER ROSA,964,1,Serangoon,Semi-Detached House
2012,VILLA VERDE,902,36,Choa Chu Kang,Terrace House
2012,VILLAGE TOWER,1351,4,Bukit Timah,Condominium
2012,VILLAS AT KEW,876,2,Bedok,Semi-Detached House
2012,VISIONCREST,2022,16,Museum,Apartment
2012,VISTA PARK,894,21,Queenstown,Condominium
2012,VITRA,944,2,Marine Parade,Apartment
2012,VIZ AT HOLLAND,1495,7,Bukit Timah,Condominium
2012,VOGX,1049,3,Kallang,Apartment
2012,WAN THO LODGE,927,1,Toa Payoh,Apartment
2012,WANG LODGE,717,2,Geylang,Apartment
2012,WARNER COURT,1463,2,Bukit Timah,Apartment
2012,WASHINGTONIA VILLA,944,1,Serangoon,Semi-Detached House
2012,WATER PLACE,1216,58,Kallang,Condominium
2012,WATERCREST,822,3,Pasir Ris,Condominium
2012,WATERFALL GARDENS,1608,15,Tanglin,Condominium
2012,WATERFORD RESIDENCE,1485,18,River Valley,Apartment
2012,WATERLOO APARTMENTS,1327,1,Rochor,Apartment
2012,WATERMARK ROBERTSON QUAY,1718,21,Singapore River,Apartment
2012,WATTEN ESTATE,1883,5,Bukit Timah,Semi-Detached House
2012,WATTEN ESTATE CONDOMINIUM,1150,2,Bukit Timah,Condominium
2012,WATTEN HILL,1208,2,Bukit Timah,Condominium
2012,WATTEN RESIDENCES,999,1,Bukit Timah,Semi-Detached House
2012,WEDGEWOOD MANSIONS,1141,12,Bedok,Apartment
2012,WELLINGTON PARK,1198,6,Ang Mo Kio,Terrace House
2012,WEST BAY CONDOMINIUM,866,26,Clementi,Condominium
2012,WEST COAST GARDENS,1076,6,Clementi,Semi-Detached House
2012,WEST-N,1328,2,Queenstown,Apartment
2012,WESTCOVE CONDOMINIUM,848,15,Clementi,Condominium
2012,WESTMERE,818,9,Jurong East,Executive Condominium
2012,WESTMONT,744,2,Clementi,Semi-Detached House
2012,WESTSIDE 33,857,1,Clementi,Terrace House
2012,WESTVILLE,783,21,Jurong West,Semi-Detached House
2012,WESTWOOD PARK,829,7,Jurong West,Semi-Detached House
2012,WHITEWATER,781,26,Pasir Ris,Executive Condominium
2012,WHITLEY VILLAS,967,1,Novena,Semi-Detached House
2012,WILKIE 80,1755,2,Rochor,Apartment
2012,WILKIE 87,1146,3,Rochor,Apartment
2012,WILKIE REGENCY,1407,3,Rochor,Apartment
2012,WILKIE STUDIO,1363,2,Rochor,Apartment
2012,WILKINSON 8,843,2,Marine Parade,Semi-Detached House
2012,WILLYN VILLE,1321,2,Bukit Timah,Apartment
2012,WINDERMERE,645,22,Choa Chu Kang,Executive Condominium
2012,WINDSOR PARK ESTATE,1032,5,Bishan,Terrace House
2012,WINDY HEIGHTS,841,9,Bedok,Condominium
2012,WING FONG COURT,758,10,Geylang,Apartment
2012,WING FONG MANSIONS,742,11,Geylang,Apartment
2012,WING ON LIFE GARDEN,1652,1,Tanglin,Apartment
2012,WOLSKEL LODGE,599,1,Serangoon,Terrace House
2012,WOODGROVE CONDOMINIUM,681,12,Woodlands,Condominium
2012,WOODGROVE ESTATE,869,3,Woodlands,Terrace House
2012,WOODLANDS PARK,508,1,Sungei Kadut,Semi-Detached House
2012,WOODSVALE,658,53,Woodlands,Executive Condominium
2012,WOODSVILLE MANSIONS,851,1,Toa Payoh,Apartment
2012,WOOLLERTON PARK,1909,1,Tanglin,Apartment
2012,WORTHINGTON,1327,1,Geylang,Apartment
2012,YEW LIAN PARK,1227,3,Bishan,Terrace House
2012,YEW MEI GREEN,697,68,Choa Chu Kang,Executive Condominium
2012,YEWTEE RESIDENCES,905,14,Choa Chu Kang,Apartment
2012,YI KAI COURT,864,2,Serangoon,Apartment
2012,YI MEI GARDENS,859,1,Hougang,Condominium
2012,YISHUN EMERALD,699,22,Yishun,Condominium
2012,YISHUN SAPPHIRE,703,22,Yishun,Condominium
2012,YONG AN PARK,1794,7,River Valley,Condominium
2012,YONG SENG ESTATE,1164,3,Bedok,Terrace House
2012,YONG SIAK COURT,741,1,Bukit Merah,Apartment
2012,YUNNAN GARDENS,879,9,Jurong West,Terrace House
2012,ZEDGE,1665,11,Novena,Apartment
2012,ZENITH,1914,9,Tanglin,Apartment
2013,1 MOULMEIN RISE,1546,1,Novena,Apartment
2013,11 AMBER ROAD,1316,2,Marine Parade,Apartment
2013,28 SHELFORD,1413,2,Bukit Timah,Apartment
2013,3@SANDILANDS,1164,4,Hougang,Apartment
2013,8 @ MOUNT SOPHIA,1625,8,Rochor,Condominium
2013,8 @ STRATTON,571,1,Serangoon,Semi-Detached House
2013,8 EDEN GROVE,1181,1,Serangoon,Apartment
2013,8 NAPIER,3203,3,Tanglin,Condominium
2013,8@WOODLEIGH,1308,3,Toa Payoh,Condominium
2013,AALTO,1979,9,Marine Parade,Condominium
2013,ADAM PARK CONDOMINIUM,1327,3,Bukit Timah,Condominium
2013,ADELPHI PARK ESTATE,1284,1,Bishan,Detached House
2013,ADRIA,1737,1,Novena,Apartment
2013,AIRSTREAM,1545,3,Kallang,Apartment
2013,ALESSANDREA,1307,8,Bukit Merah,Apartment
2013,ALLSWORTH PARK,1476,5,Bukit Timah,Condominium
2013,AMANINDA,1638,2,Novena,Condominium
2013,AMARANDA GARDENS,1339,3,Serangoon,Condominium
2013,AMARYLLIS VILLE,1577,12,Novena,Condominium
2013,AMBER PARK,1399,1,Marine Parade,Condominium
2013,AMBER RESIDENCES,1511,8,Marine Parade,Condominium
2013,APLETON VIEW,1451,2,Novena,Apartment
2013,APOLLO GARDENS,808,2,Tampines,Apartment
2013,AQUARIUS BY THE PARK,955,24,Bedok,Condominium
2013,AQUENE,1179,2,Bedok,Apartment
2013,ARDISIA GARDEN,1044,4,Serangoon,Terrace House
2013,ARDMORE II,2896,2,Newton,Condominium
2013,ARDMORE PARK,3372,9,Newton,Condominium
2013,ARTHUR 118,1473,8,Marine Parade,Apartment
2013,ARTHUR MANSIONS,1345,1,Marine Parade,Condominium
2013,ASCENTIA SKY,1507,5,Bukit Merah,Condominium
2013,ASPEN HEIGHTS,1596,20,River Valley,Condominium
2013,ASPEN LOFT,720,1,Geylang,Apartment
2013,ASTON MANSIONS,862,6,Geylang,Apartment
2013,ASTON RESIDENCE,597,1,Pasir Ris,Detached House
2013,ASTOR,884,2,Bedok,Apartment
2013,ASTOR GREEN,1164,5,Bukit Timah,Condominium
2013,ASTORIA PARK,1062,7,Bedok,Condominium
2013,ASTRID MEADOWS,1708,12,Bukit Timah,Condominium
2013,ASTRIDVILLE,1217,1,Bukit Timah,Condominium
2013,ATELIER VILLAS,668,4,Ang Mo Kio,Terrace House
2013,ATRIUM RESIDENCES,985,6,Geylang,Apartment
2013,AVA TOWERS,948,2,Novena,Apartment
2013,AVALON,1766,4,Tanglin,Condominium
2013,AVILA GARDENS,1114,6,Pasir Ris,Condominium
2013,AVON PARK,1294,2,Toa Payoh,Condominium
2013,AZALEA PARK CONDOMINIUM,883,5,Pasir Ris,Condominium
2013,BALCON EAST,1137,1,Bedok,Apartment
2013,BALESTIER PLAZA,1034,4,Novena,Apartment
2013,BALESTIER POINT,1033,1,Novena,Apartment
2013,BALESTIER REGENCY,1032,1,Novena,Apartment
2013,BALESTIER TOWERS,1010,2,Novena,Apartment
2013,BALLOTA PARK CONDOMINIUM,766,4,Pasir Ris,Condominium
2013,BALMORAL 8,1902,2,Newton,Condominium
2013,BALMORAL HEIGHTS,1624,3,Newton,Apartment
2013,BALMORAL HILLS,2001,5,Tanglin,Condominium
2013,BALMORAL POINT,1459,1,Tanglin,Apartment
2013,BALMY COURT,872,1,Geylang,Apartment
2013,BANYAN CONDOMINIUM,1116,1,Queenstown,Condominium
2013,BARKER TERRACES,1147,1,Novena,Terrace House
2013,BAROSSA GARDENS,973,1,Queenstown,Terrace House
2013,BARTLEY VILLAS,1177,1,Serangoon,Terrace House
2013,BAYOU RESIDENCE,1316,1,Serangoon,Apartment
2013,BAYSHORE PARK,1066,29,Bedok,Condominium
2013,BAYWATER,944,3,Bedok,Condominium
2013,BEAUTY GARDEN,903,1,Sengkang,Terrace House
2013,BEAUTY WORLD CENTRE,873,2,Bukit Timah,Apartment
2013,BEAVERTON COURT,1111,2,Bukit Timah,Condominium
2013,BEDOK COURT,801,4,Bedok,Condominium
2013,BEDOK GROVE,1629,3,Bedok,Terrace House
2013,BEDOK PARK,1132,2,Bedok,Semi-Detached House
2013,BEDOK RIA,893,2,Bedok,Detached House
2013,BEDOK SHOPPING COMPLEX,425,3,Bedok,Apartment
2013,BEECHWOOD TERRACE,846,1,Woodlands,Terrace House
2013,BELGRAVIA PARK,1338,1,Serangoon,Terrace House
2013,BELLA VISTA,960,2,Serangoon,Apartment
2013,BELLE VUE RESIDENCES,1754,11,River Valley,Condominium
2013,BELLERIVE,1736,2,Tanglin,Apartment
2013,BELLEZZA @ KATONG,1219,1,Marine Parade,Apartment
2013,BELMOND GREEN,1788,8,Tanglin,Condominium
2013,BELMONDO VIEW,1093,1,Novena,Apartment
2013,BEVERLY HILL,1932,1,Tanglin,Condominium
2013,BINJAI CREST,666,4,Bukit Timah,Terrace House
2013,BIRMINGHAM MANSIONS,1375,3,Novena,Apartment
2013,BISHAN 8,1166,4,Bishan,Condominium
2013,BISHAN LOFT,1132,9,Bishan,Executive Condominium
2013,BISHAN PARK CONDOMINIUM,912,4,Bishan,Condominium
2013,BISHAN POINT,1082,8,Bishan,Condominium
2013,BLEU @ EAST COAST,1202,4,Bedok,Condominium
2013,BLISS REGALIA,1378,1,Kallang,Apartment
2013,BLISS RESIDENCES,1490,1,Bedok,Apartment
2013,BLISS VILLE,1161,1,Bedok,Apartment
2013,BLISSFUL VIEW,1345,1,Bukit Timah,Apartment
2013,BLOSSOMS @ WOODLEIGH,1181,6,Toa Payoh,Condominium
2013,BLU CORAL,961,8,Bedok,Condominium
2013,BLUE HORIZON,1137,18,Clementi,Condominium
2013,BLUWATERS,989,5,Pasir Ris,Apartment
2013,BLUWATERS 2,933,7,Pasir Ris,Condominium
2013,BOON COURT,789,1,Geylang,Apartment
2013,BOON TECK APARTMENTS,1099,1,Novena,Apartment
2013,BOONVIEW,1246,5,Bishan,Condominium
2013,BOTANIC GARDENS MANSION,1751,1,Tanglin,Apartment
2013,BOTANIC GARDENS VIEW,1931,4,Tanglin,Apartment
2013,BOTANIKA,1612,1,Tanglin,Apartment
2013,BOTANNIA,1282,12,Clementi,Condominium
2013,BOUGAINVILLA APARTMENTS,992,1,Geylang,Apartment
2013,BRADDELL HEIGHTS ESTATE,1313,3,Serangoon,Detached House
2013,BRADDELL VIEW,898,10,Toa Payoh,Apartment
2013,BREEZE BY THE EAST,1308,2,Bedok,Condominium
2013,BREEZY MANSIONS,1067,1,Hougang,Apartment
2013,BRIZAY PARK,1212,2,Bukit Timah,Detached House
2013,BROOKVALE PARK,1014,2,Clementi,Condominium
2013,BUCKLEY 18,1723,2,Novena,Apartment
2013,BUCKLEY RESIDENCE,1245,1,Novena,Apartment
2013,BUKIT LOYANG ESTATE,1230,1,Pasir Ris,Semi-Detached House
2013,BUKIT REGENCY,1033,5,Bukit Timah,Condominium
2013,BULLION PARK,1045,11,Ang Mo Kio,Condominium
2013,BUONA VISTA GARDENS,958,1,Queenstown,Condominium
2013,BURGUNDY HILL,1066,6,Bukit Batok,Semi-Detached House
2013,BURLINGTON SQUARE,1408,5,Rochor,Apartment
2013,BUTTERWORTH 33,1106,2,Geylang,Apartment
2013,BUTTERWORTH 8,1267,4,Geylang,Condominium
2013,BUTTERWORTH VIEW,1200,1,Geylang,Apartment
2013,CACTUS GREEN,1073,1,Ang Mo Kio,Semi-Detached House
2013,CADENCE LIGHT,1253,1,Bedok,Apartment
2013,CAIRNHILL CREST,1973,6,Newton,Condominium
2013,CAIRNHILL PLAZA,1733,2,Newton,Apartment
2013,CALARASI,1114,2,Novena,Apartment
2013,CALLIDORA VILLE,1308,2,Bedok,Apartment
2013,CAMBRIDGE VILLAGE,968,1,Kallang,Apartment
2013,CAMDEN PARK,1659,1,Novena,Detached House
2013,CAMELLIA LODGE,919,1,Geylang,Apartment
2013,CAMELODGE,1050,1,Bedok,Apartment
2013,CAMELOT BY-THE-WATER,1505,2,Kallang,Condominium
2013,CANARY VILLE,1081,2,Bedok,Apartment
2013,CANBERLIN LODGE,806,1,Geylang,Apartment
2013,CANDEVILLE,988,2,Bedok,Apartment
2013,CANNAVILLE,1049,1,Marine Parade,Apartment
2013,CANTIZ @ RAMBAI,1101,1,Marine Parade,Apartment
2013,CAPITOL PARK,1977,5,Novena,Detached House
2013,CARABELLE,1273,15,Clementi,Condominium
2013,CARIBBEAN AT KEPPEL BAY,1627,45,Bukit Merah,Condominium
2013,CARISSA PARK CONDOMINIUM,933,13,Pasir Ris,Condominium
2013,CASA AERATA,1432,2,Geylang,Apartment
2013,CASA AROMA,944,1,Geylang,Apartment
2013,CASA CAIRNHILL,1909,1,Newton,Apartment
2013,CASA EMERALD,932,3,Geylang,Apartment
2013,CASA FORTUNA,1373,12,Novena,Apartment
2013,CASA IRRAWADDY,1126,1,Novena,Apartment
2013,CASA JERVOIS,1457,5,Tanglin,Apartment
2013,CASA MERAH,1186,17,Bedok,Apartment
2013,CASA MEYFORT,1359,3,Marine Parade,Condominium
2013,CASA PASIR RIS,973,2,Pasir Ris,Condominium
2013,CASA RIVIERA,1010,2,Serangoon,Apartment
2013,CASA ROSA,906,6,Serangoon,Condominium
2013,CASA SARINA,1031,8,Bedok,Condominium
2013,CASABELLA,1569,4,Bukit Timah,Condominium
2013,CASABLANCA,876,14,Woodlands,Condominium
2013,CASAFINA,938,13,Bedok,Condominium
2013,CASCADALE,879,5,Tampines,Condominium
2013,CASCATA,981,2,Bedok,Apartment
2013,CASERO @ DUNMAN,1355,1,Geylang,Apartment
2013,CASHEW ESTATE,1324,1,Bukit Panjang,Terrace House
2013,CASHEW HEIGHTS CONDOMINIUM,1007,9,Bukit Panjang,Condominium
2013,CASHEW PARK CONDOMINIUM,991,9,Bukit Panjang,Condominium
2013,CASHEW VILLAS,1613,3,Bukit Panjang,Terrace House
2013,CASPIAN,1074,1,Jurong West,Condominium
2013,CASSIA VIEW,1049,3,Geylang,Apartment
2013,CASTLE GREEN,923,16,Ang Mo Kio,Condominium
2013,CASTLE LOFT,980,1,Bedok,Apartment
2013,CASUARINA COVE,1119,5,Kallang,Condominium
2013,CAVENAGH GARDENS,1275,4,Newton,Apartment
2013,CAVENDISH PARK,1201,4,Bukit Timah,Condominium
2013,CELADON VIEW,563,1,Pasir Ris,Apartment
2013,CELESTIA,1132,4,Geylang,Apartment
2013,CENTRA STUDIOS,1603,4,Geylang,Apartment
2013,CENTRAL GREEN CONDOMINIUM,1372,5,Bukit Merah,Condominium
2013,CENTRAL GROVE,983,8,Geylang,Condominium
2013,CENTRAL VIEW,877,4,Hougang,Condominium
2013,CENTRINA,1235,1,Geylang,Apartment
2013,CENTURION RESIDENCES,738,1,Toa Payoh,Semi-Detached House
2013,CENTURY MANSIONS,920,5,Bukit Batok,Apartment
2013,CENTURY WOODS,1066,3,Woodlands,Terrace House
2013,CHANCERY COURT,1339,8,Novena,Condominium
2013,CHANGI COURT,1101,10,Tampines,Condominium
2013,CHANGI GARDEN,704,6,Pasir Ris,Apartment
2013,CHANGI GREEN,1046,6,Tampines,Condominium
2013,CHANGI GROVE,1028,1,Pasir Ris,Semi-Detached House
2013,CHANGI HEIGHTS,1082,2,Pasir Ris,Terrace House
2013,CHANGI RISE CONDOMINIUM,905,23,Tampines,Condominium
2013,CHANTILLY RISE,985,7,Bukit Batok,Condominium
2013,CHARLESTON,1394,1,Tanglin,Apartment
2013,CHARLTON CORNER,872,1,Hougang,Apartment
2013,CHARLTON PARK,1240,4,Hougang,Semi-Detached House
2013,CHATEAU LA SALLE,708,2,Bedok,Detached House
2013,CHATEAU LE FAME,1557,3,Tanglin,Apartment
2013,CHELSEA GROVE,1192,1,Novena,Apartment
2013,CHELSEA LODGE,1053,5,Marine Parade,Apartment
2013,CHELSEA VILLAGE,1325,2,Queenstown,Terrace House
2013,CHEN FANG MANSIONS,924,1,Geylang,Apartment
2013,CHENG SOON GARDEN,1305,3,Bukit Timah,Semi-Detached House
2013,CHEOW KENG GARDEN,1408,1,Marine Parade,Terrace House
2013,CHEPSTOW VILLE,636,1,Serangoon,Detached House
2013,CHERRYHILL,1099,2,Serangoon,Condominium
2013,CHESTERVALE,713,14,Bukit Panjang,Executive Condominium
2013,CHESTNUT VILLE,915,2,Bukit Panjang,Condominium
2013,CHILTERN PARK,1005,9,Serangoon,Condominium
2013,CHIP THYE GARDEN,1126,3,Ang Mo Kio,Terrace House
2013,CHUAN GARDEN,949,1,Serangoon,Semi-Detached House
2013,CHUAN GREEN,1205,2,Serangoon,Terrace House
2013,CHUAN PARK,1041,18,Serangoon,Condominium
2013,CHUAN TERRACE,1434,1,Serangoon,Terrace House
2013,CHUAN VILLAS,914,6,Serangoon,Detached House
2013,CHUAN VISTA II,832,1,Serangoon,Semi-Detached House
